eta3,n,i,j,z_rest_int,trial_id,kappa_true,kappa_hat,a_true,b_true,cos_a_hat,sin_a_hat,cos_b_hat,sin_b_hat,amp_a,amp_b
0.1,4,2,3,0,16,1,1.051052329,1.02561253,0.02561253,0.48828125,0.875,0.999023438,0.010742188,1.00201975,0.99908119
0.1,4,2,3,1,16,1,1.033233262,0.97438747,-0.02561253,0.544921875,0.8203125,1,-0.048828125,0.984810869,1.001191383
0.1,4,2,3,2,16,1,0.999524437,-0.02561253,-1.02561253,1,-0.009765625,0.549804688,-0.874023438,1.000047683,1.032570658
0.1,4,2,3,3,16,1,0.991227835,0.02561253,-0.97438747,1,0.009765625,0.565429688,-0.845703125,1.000047683,1.017312394
0.1,4,0,1,0,17,1.087831677,1.07802521,1.043915839,-0.043915839,0.513671875,0.857421875,0.997070313,-0.046875,0.999515416,0.998171565
0.1,4,0,1,1,17,1.014618442,0.994369499,1.007309221,-0.007309221,0.548828125,0.838867188,1,-0.002929688,1.002452228,1.000004292
0.1,4,0,1,2,17,0.985381558,0.9688214,-0.007309221,-0.992690779,1,-0.02734375,0.55078125,-0.850585938,1.00037377,1.013339244
0.1,4,0,1,3,17,0.912168323,0.908082947,-0.043915839,-0.956084161,1,-0.047851563,0.575195313,-0.814453125,1.001144231,0.997087529
0.1,4,2,3,0,17,1,1.011870463,1.02561253,0.02561253,0.528320313,0.865234375,1,0.010742188,1.013781474,1.000057696
0.1,4,2,3,1,17,1,1.044715568,0.97438747,-0.02561253,0.545898438,0.840820313,1,-0.049804688,1.002488854,1.001239485
0.1,4,2,3,2,17,1,0.986262512,-0.02561253,-1.02561253,1,-0.051757813,0.50390625,-0.854492188,1.00133854,0.992007262
0.1,4,2,3,3,17,1,1.009936949,0.02561253,-0.97438747,1,0.05078125,0.580078125,-0.827148438,1.001288538,1.010279748
0.1,4,0,1,0,18,1.087831677,1.078915098,1.043915839,-0.043915839,0.522460938,0.875976563,0.999023438,-0.045898438,1.01995116,1.000077245
0.1,4,0,1,1,18,1.014618442,1.057840079,1.007309221,-0.007309221,0.48828125,0.83984375,1,-0.013671875,0.971471103,1.000093456
0.1,4,0,1,2,18,0.985381558,0.968893171,-0.007309221,-0.992690779,0.999023438,-0.017578125,0.56640625,-0.856445313,0.999178072,1.026798234
0.1,4,0,1,3,18,0.912168323,0.90034689,-0.043915839,-0.956084161,1,-0.033203125,0.595703125,-0.8046875,1.000551072,1.001191383
0.1,4,2,3,0,18,1,0.997929734,1.02561253,0.02561253,0.500976563,0.84765625,0.999023438,0.0390625,0.984631217,0.999786831
0.1,4,2,3,1,18,1,1.013434614,0.97438747,-0.02561253,0.54296875,0.8203125,1,-0.02734375,0.983731498,1.00037377
0.1,4,2,3,2,18,1,0.978472887,-0.02561253,-1.02561253,1,-0.024414063,0.543945313,-0.852539063,1.000297979,1.011285991
0.1,4,2,3,3,18,1,0.995269461,0.02561253,-0.97438747,0.999023438,0.02734375,0.567382813,-0.82421875,0.999397573,1.000629704
0.1,4,0,1,0,19,1.087831677,1.08391422,1.043915839,-0.043915839,0.517578125,0.866210938,1,-0.051757813,1.009063181,1.00133854
0.1,4,0,1,1,19,1.014618442,0.989107935,1.007309221,-0.007309221,0.544921875,0.833984375,1,0.002929688,0.996227779,1.000004292
0.1,4,0,1,2,19,0.985381558,0.950754561,-0.007309221,-0.992690779,1,-0.043945313,0.534179688,-0.822265625,1.00096513,0.980545102
0.1,4,0,1,3,19,0.912168323,0.940049185,-0.043915839,-0.956084161,1,-0.025390625,0.577148438,-0.833984375,1.00032229,1.014214108
0.1,4,2,3,0,19,1,0.968403677,1.02561253,0.02561253,0.5234375,0.850585938,1,0.05078125,0.998740834,1.001288538
0.1,4,2,3,1,19,1,1.016338089,0.97438747,-0.02561253,0.547851563,0.815429688,0.999023438,-0.037109375,0.982378191,0.999712426
0.1,4,2,3,2,19,1,1.012972018,-0.02561253,-1.02561253,0.999023438,-0.025390625,0.509765625,-0.865234375,0.999346042,1.004236783
0.1,4,2,3,3,19,1,0.9826846,0.02561253,-0.97438747,1,-0.00390625,0.55078125,-0.833007813,1.000007629,0.998630062
0.1,5,0,1,0,0,1.087831677,1.042655299,1.043915839,-0.043915839,0.506835938,0.84765625,0.999023438,-0.010742188,0.987625327,0.99908119
0.1,5,0,1,1,0,1.014618442,1.033596661,1.007309221,-0.007309221,0.524414063,0.857421875,1,-0.01171875,1.005078296,1.000068662
0.1,5,0,1,2,0,0.985381558,0.964885634,-0.007309221,-0.992690779,1,-0.022460938,0.557617188,-0.844726563,1.000252215,1.012175821
0.1,5,0,1,3,0,0.912168323,0.977011534,-0.043915839,-0.956084161,0.999023438,-0.030273438,0.53125,-0.840820313,0.999482021,0.994588036
0.1,5,0,1,4,0,1.087831677,1.076533369,1.043915839,-0.043915839,0.508789063,0.838867188,0.99609375,-0.05078125,0.981103699,0.997387334
0.1,5,0,1,5,0,1.014618442,1.061467159,1.007309221,-0.007309221,0.518554688,0.854492188,1,-0.036132813,0.99952782,1.000652577
0.1,5,0,1,6,0,0.985381558,1.019426542,-0.007309221,-0.992690779,0.999023438,-0.013671875,0.501953125,-0.841796875,0.999116985,0.980091281
0.1,5,0,1,7,0,0.912168323,0.877625167,-0.043915839,-0.956084161,0.999023438,-0.087890625,0.56640625,-0.818359375,1.002882142,0.995252785
0.1,5,2,3,0,0,1,1.022564141,1.02561253,0.02561253,0.51171875,0.868164063,1,0.015625,1.007752409,1.000122063
0.1,5,2,3,1,0,1,1.035244623,0.97438747,-0.02561253,0.557617188,0.827148438,0.999023438,-0.057617188,0.997552738,1.000683551
0.1,5,2,3,2,0,1,1.00010584,-0.02561253,-1.02561253,1,-0.0078125,0.529296875,-0.838867188,1.000030517,0.991893815
0.1,5,2,3,3,0,1,0.996945204,0.02561253,-0.97438747,1,0.02734375,0.569335938,-0.830078125,1.00037377,1.006565002
0.1,5,2,3,4,0,1,0.968448609,1.02561253,0.02561253,0.518554688,0.830078125,0.999023438,0.043945313,0.978738299,0.99998951
0.1,5,2,3,5,0,1,1.000769979,0.97438747,-0.02561253,0.58203125,0.837890625,1,-0.037109375,1.020206389,1.000688316
0.1,5,2,3,6,0,1,1.006739827,-0.02561253,-1.02561253,0.999023438,-0.020507813,0.500976563,-0.829101563,0.999233906,0.96870373
0.1,5,2,3,7,0,1,1.043399156,0.02561253,-0.97438747,0.999023438,0.084960938,0.578125,-0.823242188,1.002629637,1.005960345
0.1,5,0,1,0,1,1.087831677,1.120136432,1.043915839,-0.043915839,0.497070313,0.874023438,0.998046875,-0.06640625,1.005482901,1.000253645
0.1,5,0,1,1,1,1.014618442,1.02985723,1.007309221,-0.007309221,0.532226563,0.838867188,0.999023438,-0.024414063,0.993460252,0.999321708
0.1,5,0,1,2,1,0.985381558,0.979034071,-0.007309221,-0.992690779,1,-0.016601563,0.55078125,-0.849609375,1.000137796,1.012519667
0.1,5,0,1,3,1,0.912168323,0.902516906,-0.043915839,-0.956084161,0.995117188,-0.030273438,0.598632813,-0.807617188,0.99557757,1.005289394
0.1,5,0,1,4,1,1.087831677,1.076498774,1.043915839,-0.043915839,0.502929688,0.861328125,0.999023438,-0.034179688,0.997408848,0.999607963
0.1,5,0,1,5,1,1.014618442,1.017212282,1.007309221,-0.007309221,0.556640625,0.830078125,0.999023438,-0.037109375,0.999439082,0.999712426
0.1,5,0,1,6,1,0.985381558,0.982439766,-0.007309221,-0.992690779,1,-0.010742188,0.541015625,-0.830078125,1.000057696,0.990821679
0.1,5,0,1,7,1,0.912168323,0.936446664,-0.043915839,-0.956084161,0.999023438,-0.046875,0.556640625,-0.8359375,1.00012254,1.004310853
0.1,5,2,3,0,1,1,1.010098916,1.02561253,0.02561253,0.5390625,0.860351563,1,0.000976563,1.015279858,1.000000477
0.1,5,2,3,1,1,1,1.017752435,0.97438747,-0.02561253,0.552734375,0.818359375,1,-0.041015625,0.987536002,1.000840787
0.1,5,2,3,2,1,1,1.000243592,-0.02561253,-1.02561253,1,-0.029296875,0.510742188,-0.849609375,1.000429061,0.99130907
0.1,5,2,3,3,1,1,1.023966576,0.02561253,-0.97438747,1,0.030273438,0.528320313,-0.811523438,1.000458136,0.968345311
0.1,5,2,3,4,1,1,1.012980829,1.02561253,0.02561253,0.528320313,0.848632813,1,0.000976563,0.99964994,1.000000477
0.1,5,2,3,5,1,1,1.005481468,0.97438747,-0.02561253,0.548828125,0.827148438,1,-0.020507813,0.992666534,1.000210263
0.1,5,2,3,6,1,1,0.982941661,-0.02561253,-1.02561253,0.999023438,-0.032226563,0.529296875,-0.852539063,0.999543086,1.003482952
0.1,5,2,3,7,1,1,1.046041163,0.02561253,-0.97438747,1,0.05078125,0.530273438,-0.817382813,1.001288538,0.974322627
0.1,5,0,1,0,2,1.087831677,1.087795266,1.043915839,-0.043915839,0.5234375,0.883789063,1,-0.051757813,1.027165967,1.00133854
0.1,5,0,1,1,2,1.014618442,1.023706696,1.007309221,-0.007309221,0.526367188,0.841796875,1,-0.01171875,0.992816395,1.000068662
0.1,5,0,1,2,2,0.985381558,0.970746901,-0.007309221,-0.992690779,1,-0.018554688,0.548828125,-0.834960938,1.000172123,0.999185707
0.1,5,0,1,3,2,0.912168323,0.903121538,-0.043915839,-0.956084161,0.998046875,-0.045898438,0.584960938,-0.81640625,0.999101712,1.004339815
0.1,5,0,1,4,2,1.087831677,1.067786899,1.043915839,-0.043915839,0.506835938,0.862304688,0.998046875,-0.028320313,1.000225995,0.998448599
0.1,5,0,1,5,2,1.014618442,1.00233615,1.007309221,-0.007309221,0.5390625,0.82421875,1,-0.010742188,0.984847667,1.000057696
0.1,5,0,1,6,2,0.985381558,0.973813256,-0.007309221,-0.992690779,0.998046875,-0.026367188,0.537109375,-0.836914063,0.998395109,0.99444036
0.1,5,0,1,7,2,0.912168323,0.933060302,-0.043915839,-0.956084161,1,-0.047851563,0.549804688,-0.821289063,1.001144231,0.988332393
0.1,5,2,3,0,2,1,0.991259832,1.02561253,0.02561253,0.546875,0.85546875,1,0.010742188,1.015331989,1.000057696
0.1,5,2,3,1,2,1,0.964129372,0.97438747,-0.02561253,0.567382813,0.80078125,1,-0.009765625,0.981414217,1.000047683
0.1,5,2,3,2,2,1,1.010499561,-0.02561253,-1.02561253,0.999023438,-0.013671875,0.534179688,-0.877929688,0.999116985,1.027671385
0.1,5,2,3,3,2,1,1.004056973,0.02561253,-0.97438747,1,0.037109375,0.573242188,-0.831054688,1.000688316,1.009583329
0.1,5,2,3,4,2,1,1.03468542,1.02561253,0.02561253,0.490234375,0.84375,1,0.009765625,0.975829803,1.000047683
0.1,5,2,3,5,2,1,1.044603593,0.97438747,-0.02561253,0.517578125,0.83203125,0.999023438,-0.030273438,0.979879134,0.999482021
0.1,5,2,3,6,2,1,0.988816922,-0.02561253,-1.02561253,1,-0.024414063,0.532226563,-0.853515625,1.000297979,1.005859849
0.1,5,2,3,7,2,1,0.956139791,0.02561253,-0.97438747,1,0.010742188,0.59375,-0.822265625,1.000057696,1.014228683
0.1,5,0,1,0,3,1.087831677,1.046062367,1.043915839,-0.043915839,0.53125,0.866210938,0.999023438,-0.025390625,1.016143666,0.999346042
0.1,5,0,1,1,3,1.014618442,1.033439232,1.007309221,-0.007309221,0.532226563,0.862304688,1,-0.015625,1.013328421,1.000122063
0.1,5,0,1,2,3,0.985381558,0.942323311,-0.007309221,-0.992690779,0.999023438,-0.026367188,0.56640625,-0.82421875,0.999371331,1.000076291
0.1,5,0,1,3,3,0.912168323,0.917835818,-0.043915839,-0.956084161,0.998046875,-0.043945313,0.569335938,-0.81640625,0.999013891,0.995320338
0.1,5,0,1,4,3,1.087831677,1.0895927,1.043915839,-0.043915839,0.491210938,0.8515625,0.999023438,-0.041992188,0.9830803,0.999905582
0.1,5,0,1,5,3,1.014618442,1.0383113,1.007309221,-0.007309221,0.516601563,0.857421875,0.999023438,-0.009765625,1.001024199,0.999071167
0.1,5,0,1,6,3,0.985381558,0.947006035,-0.007309221,-0.992690779,1,-0.03125,0.565429688,-0.83984375,1.000488162,1.012446668
0.1,5,0,1,7,3,0.912168323,0.904787563,-0.043915839,-0.956084161,1,-0.0546875,0.565429688,-0.806640625,1.001494245,0.98507859
0.1,5,2,3,0,3,1,0.984640395,1.02561253,0.02561253,0.510742188,0.849609375,1,0.044921875,0.99130907,1.001008479
0.1,5,2,3,1,3,1,0.991168769,0.97438747,-0.02561253,0.577148438,0.817382813,0.999023438,-0.03515625,1.000607306,0.999641831
0.1,5,2,3,2,3,1,1.08918792,-0.02561253,-1.02561253,1,0.047851563,0.5,-0.854492188,1.001144231,0.990028736
0.1,5,2,3,3,3,1,0.999771544,0.02561253,-0.97438747,1,0.040039063,0.580078125,-0.828125,1.000801242,1.011079446
0.1,5,2,3,4,3,1,1.022572232,1.02561253,0.02561253,0.501953125,0.853515625,1,0.016601563,0.990174662,1.000137796
0.1,5,2,3,5,3,1,1.013606765,0.97438747,-0.02561253,0.573242188,0.8203125,0.999023438,-0.052734375,1.000759313,1.000414286
0.1,5,2,3,6,3,1,1.019671736,-0.02561253,-1.02561253,0.998046875,-0.0234375,0.495117188,-0.849609375,0.998322033,0.983349948
0.1,5,2,3,7,3,1,0.980189774,0.02561253,-0.97438747,1,0.0078125,0.556640625,-0.81640625,1.000030517,0.988113329
0.1,5,0,1,0,4,1.087831677,1.076033913,1.043915839,-0.043915839,0.517578125,0.856445313,0.999023438,-0.048828125,1.000692605,1.000215984
0.1,5,0,1,1,4,1.014618442,1.006677377,1.007309221,-0.007309221,0.5234375,0.862304688,1,0.018554688,1.008739902,1.000172123
0.1,5,0,1,2,4,0.985381558,1.041220803,-0.007309221,-0.992690779,1,0.015625,0.508789063,-0.838867188,1.000122063,0.981103699
0.1,5,0,1,3,4,0.912168323,0.885147887,-0.043915839,-0.956084161,0.999023438,-0.087890625,0.5546875,-0.814453125,1.002882142,0.98539947
0.1,5,0,1,4,4,1.087831677,1.092790644,1.043915839,-0.043915839,0.500976563,0.86328125,1,-0.047851563,0.998114238,1.001144231
0.1,5,0,1,5,4,1.014618442,1.028222869,1.007309221,-0.007309221,0.544921875,0.846679688,1,-0.029296875,1.006879508,1.000429061
0.1,5,0,1,6,4,0.985381558,1.008097575,-0.007309221,-0.992690779,1,0.010742188,0.544921875,-0.84375,1.000057696,1.0044172
0.1,5,0,1,7,4,0.912168323,0.913136441,-0.043915839,-0.956084161,0.999023438,-0.024414063,0.584960938,-0.796875,0.999321708,0.988528737
0.1,5,2,3,0,4,1,1.022581633,1.02561253,0.02561253,0.505859375,0.852539063,1,0.012695313,0.991320614,1.000080582
0.1,5,2,3,1,4,1,1.012964661,0.97438747,-0.02561253,0.533203125,0.829101563,0.999023438,-0.013671875,0.985756042,0.999116985
0.1,5,2,3,2,4,1,1.02999785,-0.02561253,-1.02561253,1,-0.018554688,0.487304688,-0.846679688,1.000172123,0.976899356
0.1,5,2,3,3,4,1,1.006871123,0.02561253,-0.97438747,1,0.040039063,0.569335938,-0.825195313,1.000801242,1.002542126
0.1,5,2,3,4,4,1,1.008193554,1.02561253,0.02561253,0.514648438,0.8359375,0.999023438,0.010742188,0.981659064,0.99908119
0.1,5,2,3,5,4,1,1.04799485,0.97438747,-0.02561253,0.53515625,0.840820313,0.998046875,-0.043945313,0.996679994,0.999013891
0.1,5,2,3,6,4,1,1.025876599,-0.02561253,-1.02561253,0.998046875,0.008789063,0.536132813,-0.8671875,0.998085574,1.019535459
0.1,5,2,3,7,4,1,1.01681528,0.02561253,-0.97438747,1,0.030273438,0.556640625,-0.841796875,1.000458136,1.009193125
0.1,5,0,1,0,5,1.087831677,1.11572865,1.043915839,-0.043915839,0.485351563,0.866210938,0.999023438,-0.055664063,0.992918691,1.000572994
0.1,5,0,1,1,5,1.014618442,1.010369164,1.007309221,-0.007309221,0.534179688,0.845703125,0.999023438,-0.002929688,1.000280818,0.999027733
0.1,5,0,1,2,5,0.985381558,0.999749964,-0.007309221,-0.992690779,1,0.004882813,0.549804688,-0.846679688,1.000011921,1.009530429
0.1,5,0,1,3,5,0.912168323,0.973919609,-0.043915839,-0.956084161,1,-0.010742188,0.561523438,-0.845703125,1.000057696,1.015146466
0.1,5,0,1,4,5,1.087831677,1.095094942,1.043915839,-0.043915839,0.505859375,0.841796875,0.999023438,-0.065429688,0.982097595,1.001163759
0.1,5,0,1,5,5,1.014618442,1.005900062,1.007309221,-0.007309221,0.560546875,0.84375,0.999023438,-0.021484375,1.012979201,0.999254426
0.1,5,0,1,6,5,0.985381558,0.985723402,-0.007309221,-0.992690779,1,0.002929688,0.560546875,-0.840820313,1.000004292,1.01054025
0.1,5,0,1,7,5,0.912168323,0.929522712,-0.043915839,-0.956084161,1,-0.0234375,0.573242188,-0.806640625,1.00027462,0.989583601
0.1,5,2,3,0,5,1,0.952954777,1.02561253,0.02561253,0.541015625,0.870117188,0.998046875,0.061523438,1.024598373,0.999941347
0.1,5,2,3,1,5,1,1.022255352,0.97438747,-0.02561253,0.522460938,0.831054688,1,-0.012695313,0.98164012,1.000080582
0.1,5,2,3,2,5,1,0.975916849,-0.02561253,-1.02561253,1,-0.044921875,0.521484375,-0.850585938,1.001008479,0.997718593
0.1,5,2,3,3,5,1,1.057242536,0.02561253,-0.97438747,1,0.083007813,0.563476563,-0.830078125,1.003439234,1.003262443
0.1,5,2,3,4,5,1,1.001661508,1.02561253,0.02561253,0.505859375,0.861328125,0.999023438,0.038085938,0.998889306,0.999749152
0.1,5,2,3,5,5,1,1.06192014,0.97438747,-0.02561253,0.551757813,0.819335938,1,-0.083984375,0.987799606,1.003520491
0.1,5,2,3,6,5,1,0.993241384,-0.02561253,-1.02561253,1,-0.051757813,0.490234375,-0.844726563,1.00133854,0.97667431
0.1,5,2,3,7,5,1,1.003482837,0.02561253,-0.97438747,0.998046875,0.048828125,0.583007813,-0.823242188,0.999240587,1.008774409
0.1,5,0,1,0,6,1.087831677,1.07232839,1.043915839,-0.043915839,0.493164063,0.85546875,0.997070313,-0.024414063,0.987439909,0.997369167
0.1,5,0,1,1,6,1.014618442,1.032325184,1.007309221,-0.007309221,0.528320313,0.842773438,1,-0.021484375,0.994680562,1.000230763
0.1,5,0,1,2,6,0.985381558,0.993055102,-0.007309221,-0.992690779,0.999023438,0.001953125,0.553710938,-0.845703125,0.999025347,1.010845971
0.1,5,0,1,3,6,0.912168323,0.926419798,-0.043915839,-0.956084161,0.999023438,-0.04296875,0.572265625,-0.833984375,0.99994707,1.011443465
0.1,5,0,1,4,6,1.087831677,1.104504283,1.043915839,-0.043915839,0.479492188,0.8828125,0.999023438,-0.03125,1.00462464,0.999512077
0.1,5,0,1,5,6,1.014618442,1.061091772,1.007309221,-0.007309221,0.520507813,0.833007813,1,-0.048828125,0.982257807,1.001191383
0.1,5,0,1,6,6,0.985381558,1.028789068,-0.007309221,-0.992690779,1,0.028320313,0.529296875,-0.825195313,1.00040094,0.980358346
0.1,5,0,1,7,6,0.912168323,0.875077727,-0.043915839,-0.956084161,0.998046875,-0.052734375,0.615234375,-0.821289063,0.999439082,1.026172042
0.1,5,2,3,0,6,1,1.04292546,1.02561253,0.02561253,0.50390625,0.874023438,1,0.004882813,1.008879814,1.000011921
0.1,5,2,3,1,6,1,0.987453222,0.97438747,-0.02561253,0.525390625,0.811523438,1,0.008789063,0.966750019,1.000038623
0.1,5,2,3,2,6,1,1.037586532,-0.02561253,-1.02561253,0.998046875,0.026367188,0.537109375,-0.857421875,0.998395109,1.011760225
0.1,5,2,3,3,6,1,1.012435654,0.02561253,-0.97438747,1,0.052734375,0.573242188,-0.818359375,1.001389492,0.999158982
0.1,5,2,3,4,6,1,1.025084267,1.02561253,0.02561253,0.53515625,0.860351563,1,-0.010742188,1.013211243,1.000057696
0.1,5,2,3,5,6,1,0.989457666,0.97438747,-0.02561253,0.55078125,0.815429688,0.998046875,-0.012695313,0.984015021,0.998127615
0.1,5,2,3,6,6,1,0.982756938,-0.02561253,-1.02561253,0.99609375,-0.036132813,0.533203125,-0.866210938,0.996748885,1.017166142
0.1,5,2,3,7,6,1,0.979250755,0.02561253,-0.97438747,1,0.010742188,0.55859375,-0.8125,1.000057696,0.985993523
0.1,5,0,1,0,7,1.087831677,1.111206644,1.043915839,-0.043915839,0.516601563,0.875976563,0.998046875,-0.073242188,1.016962198,1.000730724
0.1,5,0,1,1,7,1.014618442,1.006434093,1.007309221,-0.007309221,0.499023438,0.84375,1,0.030273438,0.980274683,1.000458136
0.1,5,0,1,2,7,0.985381558,1.017532576,-0.007309221,-0.992690779,1,0.020507813,0.537109375,-0.831054688,1.000210263,0.989514211
0.1,5,0,1,3,7,0.912168323,0.949509377,-0.043915839,-0.956084161,1,0,0.573242188,-0.80078125,1,0.98481329
0.1,5,0,1,4,7,1.087831677,1.075089808,1.043915839,-0.043915839,0.497070313,0.881835938,1,-0.017578125,1.012281342,1.000154483
0.1,5,0,1,5,7,1.014618442,1.019647345,1.007309221,-0.007309221,0.53515625,0.857421875,1,-0.006835938,1.010724732,1.000023365
0.1,5,0,1,6,7,0.985381558,1.002796531,-0.007309221,-0.992690779,1,0.008789063,0.540039063,-0.830078125,1.000038623,0.990288787
0.1,5,0,1,7,7,0.912168323,0.939154857,-0.043915839,-0.956084161,1,-0.021484375,0.567382813,-0.811523438,1.000230763,0.99019874
0.1,5,2,3,0,7,1,0.997655619,1.02561253,0.02561253,0.553710938,0.8671875,1,0.004882813,1.028887731,1.000011921
0.1,5,2,3,1,7,1,1.01499611,0.97438747,-0.02561253,0.546875,0.837890625,1,-0.022460938,1.000566322,1.000252215
0.1,5,2,3,2,7,1,0.997601921,-0.02561253,-1.02561253,0.997070313,-0.034179688,0.518554688,-0.8671875,0.997655982,1.010402456
0.1,5,2,3,3,7,1,0.95614588,0.02561253,-0.97438747,0.999023438,-0.008789063,0.5703125,-0.823242188,0.999062098,1.001490912
0.1,5,2,3,4,7,1,0.991741648,1.02561253,0.02561253,0.552734375,0.841796875,0.999023438,-0.001953125,1.007043826,0.999025347
0.1,5,2,3,5,7,1,0.95018344,0.97438747,-0.02561253,0.579101563,0.813476563,0.999023438,0.001953125,0.998550318,0.999025347
0.1,5,2,3,6,7,1,1.038936532,-0.02561253,-1.02561253,1,-0.000976563,0.506835938,-0.86328125,1.000000477,1.001068022
0.1,5,2,3,7,7,1,0.982874373,0.02561253,-0.97438747,0.998046875,0.02734375,0.583984375,-0.826171875,0.998421377,1.011730061
0.1,5,0,1,0,8,1.087831677,1.079553196,1.043915839,-0.043915839,0.500976563,0.850585938,0.999023438,-0.041015625,0.987154473,0.999865046
0.1,5,0,1,1,8,1.014618442,0.991960179,1.007309221,-0.007309221,0.532226563,0.86328125,1,0.026367188,1.014159569,1.000347554
0.1,5,0,1,2,8,0.985381558,0.972157175,-0.007309221,-0.992690779,1,-0.01171875,0.5546875,-0.833984375,1.000068662,1.001602796
0.1,5,0,1,3,8,0.912168323,0.871487357,-0.043915839,-0.956084161,0.998046875,-0.083007813,0.5859375,-0.827148438,1.001492817,1.013655411
0.1,5,0,1,4,8,1.087831677,1.029410415,1.043915839,-0.043915839,0.556640625,0.865234375,0.999023438,-0.030273438,1.028824236,0.999482021
0.1,5,0,1,5,8,1.014618442,1.025181188,1.007309221,-0.007309221,0.545898438,0.830078125,1,-0.036132813,0.993496249,1.000652577
0.1,5,0,1,6,8,0.985381558,0.975414841,-0.007309221,-0.992690779,0.998046875,-0.014648438,0.549804688,-0.837890625,0.998154368,1.002170591
0.1,5,0,1,7,8,0.912168323,0.939204479,-0.043915839,-0.956084161,0.995117188,0.009765625,0.61328125,-0.821289063,0.995165104,1.025002252
0.1,5,2,3,0,8,1,0.9230938,1.02561253,0.02561253,0.5390625,0.852539063,0.999023438,0.083984375,1.008668048,1.002547357
0.1,5,2,3,1,8,1,0.969314956,0.97438747,-0.02561253,0.561523438,0.83203125,1,0.0078125,1.003785122,1.000030517
0.1,5,2,3,2,8,1,0.973579051,-0.02561253,-1.02561253,1,-0.030273438,0.5390625,-0.846679688,1.000458136,1.003720515
0.1,5,2,3,3,8,1,0.970415122,0.02561253,-0.97438747,1,0.010742188,0.578125,-0.825195313,1.000057696,1.007559338
0.1,5,2,3,4,8,1,1.017553577,1.02561253,0.02561253,0.524414063,0.862304688,0.998046875,0.006835938,1.009246988,0.998070285
0.1,5,2,3,5,8,1,0.937456281,0.97438747,-0.02561253,0.596679688,0.819335938,1,0.00390625,1.013576849,1.000007629
0.1,5,2,3,6,8,1,1.014573938,-0.02561253,-1.02561253,1,-0.026367188,0.497070313,-0.848632813,1.000347554,0.983492016
0.1,5,2,3,7,8,1,0.968278472,0.02561253,-0.97438747,0.999023438,0.009765625,0.557617188,-0.793945313,0.999071167,0.970198994
0.1,5,0,1,0,9,1.087831677,1.082486008,1.043915839,-0.043915839,0.514648438,0.887695313,1,-0.037109375,1.02609258,1.000688316
0.1,5,0,1,1,9,1.014618442,1.020655085,1.007309221,-0.007309221,0.537109375,0.84765625,1,-0.014648438,1.003497683,1.000107283
0.1,5,0,1,2,9,0.985381558,1.015599554,-0.007309221,-0.992690779,0.999023438,-0.0078125,0.513671875,-0.842773438,0.999053984,0.986978147
0.1,5,0,1,3,9,0.912168323,0.903783913,-0.043915839,-0.956084161,0.999023438,-0.043945313,0.590820313,-0.822265625,0.99998951,1.01251637
0.1,5,0,1,4,9,1.087831677,1.07333663,1.043915839,-0.043915839,0.504882813,0.866210938,1,-0.030273438,1.002610614,1.000458136
0.1,5,0,1,5,9,1.014618442,1.047437628,1.007309221,-0.007309221,0.526367188,0.836914063,1,-0.038085938,0.988679708,1.000725007
0.1,5,0,1,6,9,0.985381558,1.006547101,-0.007309221,-0.992690779,1,-0.000976563,0.532226563,-0.842773438,1.000000477,0.996760844
0.1,5,0,1,7,9,0.912168323,0.87953183,-0.043915839,-0.956084161,0.999023438,-0.080078125,0.581054688,-0.829101563,1.002227686,1.012439604
0.1,5,2,3,0,9,1,0.977370779,1.02561253,0.02561253,0.552734375,0.864257813,0.999023438,0.024414063,1.025893199,0.999321708
0.1,5,2,3,1,9,1,0.961539004,0.97438747,-0.02561253,0.56640625,0.806640625,1,-0.002929688,0.985639456,1.000004292
0.1,5,2,3,2,9,1,0.99755677,-0.02561253,-1.02561253,1,-0.03515625,0.517578125,-0.8671875,1.00061779,1.009901617
0.1,5,2,3,3,9,1,0.980140135,0.02561253,-0.97438747,1,-0.002929688,0.543945313,-0.81640625,1.000004292,0.98101767
0.1,5,2,3,4,9,1,0.936030761,1.02561253,0.02561253,0.56640625,0.866210938,0.999023438,0.055664063,1.034957694,1.000572994
0.1,5,2,3,5,9,1,0.992123087,0.97438747,-0.02561253,0.569335938,0.797851563,0.997070313,-0.041015625,0.980158419,0.997913568
0.1,5,2,3,6,9,1,1.009726479,-0.02561253,-1.02561253,0.998046875,-0.029296875,0.498046875,-0.846679688,0.998476776,0.982301982
0.1,5,2,3,7,9,1,0.999550596,0.02561253,-0.97438747,0.999023438,0.028320313,0.567382813,-0.830078125,0.999424769,1.00546156
0.1,5,0,1,0,10,1.087831677,1.102796267,1.043915839,-0.043915839,0.500976563,0.842773438,0.999023438,-0.068359375,0.980430815,1.001359492
0.1,5,0,1,1,10,1.014618442,1.06365147,1.007309221,-0.007309221,0.501953125,0.873046875,1,-0.014648438,1.007058978,1.000107283
0.1,5,0,1,2,10,0.985381558,0.991514843,-0.007309221,-0.992690779,1,0.002929688,0.540039063,-0.8203125,1.000004292,0.982117501
0.1,5,0,1,3,10,0.912168323,0.949754672,-0.043915839,-0.956084161,1,-0.049804688,0.534179688,-0.831054688,1.001239485,0.987927038
0.1,5,0,1,4,10,1.087831677,1.093739008,1.043915839,-0.043915839,0.485351563,0.8671875,1,-0.033203125,0.993770748,1.000551072
