run_id,eta3,n,i,j,trial_id,num_contexts,kappa_ctx_R_trial,kappa_ctx_circ_var_trial,kappa_ctx_circ_mean_trial,amp_min_mean_ctx_trial,amp_min_q10_ctx_trial,shots_per_setting
20260111_164008,0,5,2,3,12,8,0.99952779,0.00047221,0.996982962,0.994825631,0.983728001,2048
20260111_164008,0,5,2,3,13,8,0.999383893,0.000616107,1.000532249,0.991637361,0.975261643,2048
20260111_164008,0,5,2,3,14,8,0.99931088,0.00068912,0.984879072,0.994439491,0.986672638,2048
20260111_164008,0,5,2,3,15,8,0.99966877,0.00033123,1.004611076,0.991136527,0.983737714,2048
20260111_164008,0,5,2,3,16,8,0.999763564,0.000236436,1.003723828,0.995027159,0.986973923,2048
20260111_164008,0,5,2,3,17,8,0.999736609,0.000263391,0.997608538,0.994228803,0.983742188,2048
20260111_164008,0,5,2,3,18,8,0.999692225,0.000307775,0.99609423,0.992716723,0.97773256,2048
20260111_164008,0,5,2,3,19,8,0.999826017,0.000173983,0.996619691,0.997246328,0.992220977,2048
20260111_163959,0,6,0,1,0,16,0.999700502,0.000299498,1.003979852,0.993103997,0.978189194,2048
20260111_163959,0,6,0,1,1,16,0.999829399,0.000170601,1.006953023,0.993167374,0.981391017,2048
20260111_163959,0,6,0,1,2,16,0.999586053,0.000413947,0.995567331,0.993752553,0.980684414,2048
20260111_163959,0,6,0,1,3,16,0.999696747,0.000303253,0.998201922,0.994617672,0.985405818,2048
20260111_163959,0,6,0,1,4,16,0.999644,0.000356,1.010406721,0.993805904,0.983951898,2048
20260111_163959,0,6,0,1,5,16,0.999671518,0.000328482,0.99539399,0.993259717,0.980582176,2048
20260111_163959,0,6,0,1,6,16,0.999658738,0.000341262,1.010850342,0.993287388,0.980883456,2048
20260111_163959,0,6,0,1,7,16,0.999608081,0.000391919,1.003468029,0.996302279,0.988032858,2048
20260111_163959,0,6,0,1,8,16,0.999651369,0.000348631,0.988808023,0.995940616,0.984046615,2048
20260111_163959,0,6,0,1,9,16,0.999642886,0.000357114,0.998773489,0.994793808,0.985732821,2048
20260111_163959,0,6,0,1,10,16,0.999532687,0.000467313,0.999846854,0.99484864,0.983089658,2048
20260111_163959,0,6,0,1,11,16,0.999786973,0.000213027,1.005020702,0.989772425,0.977855632,2048
20260111_163959,0,6,0,1,12,16,0.999688858,0.000311142,0.992709076,0.995083848,0.983367719,2048
20260111_163959,0,6,0,1,13,16,0.999551388,0.000448612,1.004385891,0.990715865,0.976624508,2048
20260111_163959,0,6,0,1,14,16,0.999455034,0.000544966,0.984622434,0.993290784,0.978348071,2048
20260111_163959,0,6,0,1,15,16,0.999604016,0.000395984,0.99412023,0.991955613,0.977403941,2048
20260111_163959,0,6,0,1,16,16,0.999804398,0.000195602,1.004498537,0.995421559,0.985518711,2048
20260111_163959,0,6,0,1,17,16,0.999764442,0.000235558,0.991188511,0.99610502,0.990426395,2048
20260111_163959,0,6,0,1,18,16,0.999621884,0.000378116,0.996849654,0.99207467,0.975784915,2048
20260111_163959,0,6,0,1,19,16,0.999777576,0.000222424,0.990441194,0.995889641,0.983124028,2048
20260111_163959,0,6,2,3,0,16,0.999555369,0.000444631,0.988998417,0.996161479,0.99030457,2048
20260111_163959,0,6,2,3,1,16,0.999804639,0.000195361,0.997149232,0.996312806,0.987459942,2048
20260111_163959,0,6,2,3,2,16,0.999790991,0.000209009,0.993569231,0.997280151,0.990215468,2048
20260111_163959,0,6,2,3,3,16,0.999482486,0.000517514,0.99467607,0.992193825,0.981255522,2048
20260111_163959,0,6,2,3,4,16,0.999630761,0.000369239,0.997188709,0.993220878,0.981642623,2048
20260111_163959,0,6,2,3,5,16,0.999793413,0.000206587,0.99694114,0.998001824,0.994607648,2048
20260111_163959,0,6,2,3,6,16,0.999826054,0.000173946,0.995207406,0.993932477,0.986332941,2048
20260111_163959,0,6,2,3,7,16,0.999848642,0.000151358,0.997064455,0.99385464,0.979116059,2048
20260111_163959,0,6,2,3,8,16,0.999762088,0.000237912,0.982126901,0.995279319,0.981674247,2048
20260111_163959,0,6,2,3,9,16,0.99979608,0.00020392,0.997319824,0.991673196,0.976423466,2048
20260111_163959,0,6,2,3,10,16,0.999416832,0.000583168,1.004766853,0.997656476,0.990884622,2048
20260111_163959,0,6,2,3,11,16,0.999601677,0.000398323,0.98541936,0.995063085,0.977220754,2048
20260111_163959,0,6,2,3,12,16,0.999732368,0.000267632,1.007026859,0.9980464,0.992108299,2048
20260111_163959,0,6,2,3,13,16,0.999580575,0.000419425,1.007973403,0.994895132,0.98179786,2048
20260111_163959,0,6,2,3,14,16,0.99970164,0.00029836,0.988580813,0.998974023,0.996341393,2048
20260111_163959,0,6,2,3,15,16,0.999531039,0.000468961,1.00650156,0.993419106,0.981443994,2048
20260111_163959,0,6,2,3,16,16,0.999660002,0.000339998,1.001876227,0.994397562,0.982811717,2048
20260111_163959,0,6,2,3,17,16,0.999598695,0.000401305,1.003806012,0.99244846,0.980528359,2048
20260111_163959,0,6,2,3,18,16,0.999733862,0.000266138,1.001342072,0.993154931,0.981584779,2048
20260111_163959,0,6,2,3,19,16,0.999722511,0.000277489,1.006888444,0.993668654,0.977188668,2048
20260111_163950,0,7,0,1,0,32,0.999752203,0.000247797,0.995868745,0.993200554,0.984174919,2048
20260111_163950,0,7,0,1,1,32,0.999731065,0.000268935,0.995661656,0.989940281,0.972614129,2048
20260111_163950,0,7,0,1,2,32,0.999712339,0.000287661,0.998132887,0.994470541,0.983542344,2048
20260111_163950,0,7,0,1,3,32,0.999594722,0.000405278,1.001438035,0.991635898,0.979269296,2048
20260111_163950,0,7,0,1,4,32,0.999788217,0.000211783,1.00196645,0.99172298,0.98013865,2048
20260111_163950,0,7,0,1,5,32,0.99962384,0.00037616,1.000498034,0.996458166,0.989801407,2048
20260111_163950,0,7,0,1,6,32,0.999664325,0.000335675,1.004779705,0.992709368,0.982965386,2048
20260111_163950,0,7,0,1,7,32,0.999728846,0.000271154,0.996183775,0.993664369,0.981570646,2048
20260111_163950,0,7,0,1,8,32,0.99969309,0.00030691,0.986790179,0.991446506,0.974140436,2048
20260111_163950,0,7,0,1,9,32,0.999615845,0.000384155,1.002807117,0.996234793,0.982998667,2048
20260111_163950,0,7,0,1,10,32,0.999672161,0.000327839,0.997398633,0.994034648,0.982615883,2048
20260111_163950,0,7,0,1,11,32,0.999549826,0.000450174,1.001717525,0.994113066,0.982203143,2048
20260111_163950,0,7,0,1,12,32,0.999714794,0.000285206,0.99909468,0.995576517,0.984183784,2048
20260111_163950,0,7,0,1,13,32,0.99967559,0.00032441,1.015080997,0.996115165,0.990102237,2048
20260111_163950,0,7,0,1,14,32,0.99965792,0.00034208,0.991536077,0.992769808,0.982689906,2048
20260111_163950,0,7,0,1,15,32,0.999613689,0.000386311,1.009727008,0.994657263,0.982290522,2048
20260111_163950,0,7,0,1,16,32,0.999561225,0.000438775,1.002601952,0.996266989,0.985818737,2048
20260111_163950,0,7,0,1,17,32,0.999769758,0.000230242,0.999060485,0.993442753,0.98076738,2048
20260111_163950,0,7,0,1,18,32,0.999613122,0.000386878,0.996639139,0.993550761,0.981913923,2048
20260111_163950,0,7,0,1,19,32,0.999790798,0.000209202,0.998829088,0.99214273,0.980271658,2048
20260111_163950,0,7,2,3,0,32,0.999549718,0.000450282,0.995110322,0.995154783,0.987601124,2048
20260111_163950,0,7,2,3,1,32,0.999647653,0.000352347,1.000717533,0.99581529,0.98651664,2048
20260111_163950,0,7,2,3,2,32,0.999620669,0.000379331,1.002148229,0.995646248,0.985369113,2048
20260111_163950,0,7,2,3,3,32,0.999648299,0.000351701,0.995853594,0.99321208,0.98362684,2048
20260111_163950,0,7,2,3,4,32,0.999785935,0.000214065,1.002042419,0.994126385,0.983183026,2048
20260111_163950,0,7,2,3,5,32,0.999623335,0.000376665,1.01291052,0.9928555,0.978826149,2048
20260111_163950,0,7,2,3,6,32,0.999627826,0.000372174,0.998660128,0.99609895,0.986592585,2048
20260111_163950,0,7,2,3,7,32,0.999666809,0.000333191,0.998597355,0.994334686,0.978924315,2048
20260111_163950,0,7,2,3,8,32,0.999586855,0.000413145,0.995155765,0.994448447,0.984312963,2048
20260111_163950,0,7,2,3,9,32,0.999656431,0.000343569,0.99967436,0.993722056,0.984689821,2048
20260111_163950,0,7,2,3,10,32,0.999520865,0.000479135,1.003674062,0.993030793,0.978352771,2048
20260111_163950,0,7,2,3,11,32,0.999661235,0.000338765,1.01103094,0.995977798,0.989889578,2048
20260111_163950,0,7,2,3,12,32,0.999618973,0.000381027,1.003844198,0.993680745,0.977224932,2048
20260111_163950,0,7,2,3,13,32,0.999510507,0.000489493,1.00179671,0.992186774,0.975753358,2048
20260111_163950,0,7,2,3,14,32,0.999553092,0.000446908,0.99802366,0.995475709,0.986623216,2048
20260111_163950,0,7,2,3,15,32,0.999698282,0.000301718,0.996394122,0.993661669,0.981068213,2048
20260111_163950,0,7,2,3,16,32,0.999688016,0.000311984,1.003970529,0.996286089,0.988288804,2048
20260111_163950,0,7,2,3,17,32,0.999639778,0.000360222,0.995677014,0.994826261,0.983998001,2048
20260111_163950,0,7,2,3,18,32,0.999524699,0.000475301,1.001541224,0.994606193,0.984011557,2048
20260111_163950,0,7,2,3,19,32,0.999669216,0.000330784,1.003644553,0.993878613,0.981816856,2048
